2016-09-16,1568444.61,2139.16
2016-09-19,1573457.40,2139.12
2016-09-20,1579253.09,2139.76
2016-09-21,1596510.93,2163.12
2016-09-22,1597856.42,2177.18
2016-09-23,1582060.40,2164.69
2016-09-26,1572484.90,2146.10
2016-09-27,1581929.22,2159.93
2016-09-28,1589760.64,2171.37
2016-09-29,1635872.78,2151.13
2016-09-30,1646743.92,2168.27
2016-10-03,1642165.42,2161.20
2016-10-04,1641260.92,2150.49
2016-10-05,1640563.53,2159.73
2016-10-06,1630106.68,2160.77
2016-10-07,1621705.21,2153.74
2016-10-10,1629092.17,2163.66
2016-10-11,1610115.28,2136.73
2016-10-12,1613471.78,2139.18
2016-10-13,1607400.19,2132.55
2016-10-14,1608229.98,2132.98
2016-10-17,1608559.16,2126.50
2016-10-18,1622762.90,2139.60
2016-10-19,1616162.19,2144.29
2016-10-20,1614555.22,2141.34
2016-10-21,1614162.45,2141.16
2016-10-24,1616795.47,2151.33
2016-10-25,1523417.00,2143.16
2016-10-26,1521132.82,2139.43
2016-10-27,1516007.02,2133.04
2016-10-28,1522173.63,2126.41
2016-10-31,1520559.27,2126.15
2016-11-01,1505816.56,2111.72
2016-11-02,1496410.41,2097.94
2016-11-03,1495231.85,2088.66
2016-11-04,1485952.24,2085.18
2016-11-07,1507401.38,2131.52
2016-11-08,1514522.16,2139.56
2016-11-09,1519556.60,2163.26
2016-11-10,1501152.46,2167.48
2016-11-11,1495634.75,2164.45
2016-11-14,1492727.09,2164.20
2016-11-15,1491114.62,2180.39
2016-11-16,1492660.91,2176.94
2016-11-17,1506094.79,2187.12
2016-11-18,1841824.73,2181.90
2016-11-21,1843369.97,2198.18
2016-11-22,1833027.57,2202.94
2016-11-23,1817436.63,2204.72
2016-11-24,1817436.63,NULL
2016-11-25,1835641.56,2213.35
2016-11-28,1803062.88,2201.72
2016-11-29,1804236.42,2204.66
2016-11-30,1797319.51,2198.81
2016-12-01,1791472.71,2191.08
2016-12-02,1796792.12,2191.95
2016-12-05,1802190.55,2204.71
2016-12-06,1844804.88,2212.23
2016-12-07,1880452.13,2241.35
2016-12-08,1823034.12,2246.19
2016-12-09,1834888.69,2259.53
2016-12-12,1826750.02,2256.96
2016-12-13,1846196.88,2271.72
2016-12-14,1825488.09,2253.28
2016-12-15,1815305.84,2262.03
2016-12-16,1834160.40,2258.07
2016-12-19,1830995.17,2262.53
2016-12-20,1824740.39,2270.76
2016-12-21,1907060.88,2265.18
2016-12-22,1903699.56,2260.96
2016-12-23,1900969.55,2263.79
2016-12-27,1896850.41,2268.88
2016-12-28,1884086.94,2249.92
2016-12-29,1890086.31,2249.26
2016-12-30,1885929.55,2238.83
2017-01-02,1885929.55,NULL
2017-01-03,1914644.65,2257.83
2017-01-04,1940740.95,2270.75
2017-01-05,1969445.28,2269.00
2017-01-06,1969661.93,2276.98
2017-01-09,1941089.73,2268.90
2017-01-10,1957089.22,2268.90
2017-01-11,1976401.54,2275.32
2017-01-12,1981826.98,2270.44
2017-01-13,1978006.69,2274.64
2017-01-16,1978006.69,NULL
2017-01-17,1929607.04,2267.89
2017-01-18,1927574.22,2271.89
2017-01-19,1917628.59,2263.69
2017-01-20,1923271.41,2271.31
2017-01-23,1927552.38,2265.20
2017-01-24,1916878.19,2280.07
2017-01-25,1901285.65,2298.37
2017-01-26,1893820.09,2296.68
2017-01-27,1889769.67,2294.69
2017-01-30,1895963.69,2280.90
2017-01-31,1893694.95,2278.87
2017-02-01,1885521.11,2279.55
2017-02-02,1883985.08,2280.85
2017-02-03,1894984.67,2297.42
2017-02-06,1881426.66,2292.56
2017-02-07,1881471.53,2293.08
2017-02-08,1900413.87,2294.67
2017-02-09,1921641.19,2307.87
2017-02-10,1910219.46,2316.10
2017-02-13,1915320.95,2328.25
2017-02-14,1916922.53,2337.58
2017-02-15,1927297.55,2349.25
2017-02-16,1932509.77,2347.22
2017-02-17,1941906.11,2351.16
2017-02-20,1941906.11,NULL
2017-02-21,1960189.47,2365.38
2017-02-22,1960444.10,2362.82
2017-02-23,1973948.80,2363.81
2017-02-24,1971419.52,2367.34
2017-02-27,1961012.13,2369.75
2017-02-28,1963195.55,2363.64
2017-03-01,1974481.72,2395.96
2017-03-02,1966081.01,2381.92
2017-03-03,1969409.51,2383.12
2017-03-06,1960237.20,2375.31
2017-03-07,1953142.64,2368.39
2017-03-08,1950051.59,2362.98
2017-03-09,1954606.86,2364.87
2017-03-10,1957911.92,2372.60
2017-03-13,1961184.59,2373.47
2017-03-14,1954219.03,2365.45
2017-03-15,1986709.15,2385.26
2017-03-16,2006606.79,2381.38
2017-03-17,2008505.99,2378.25
2017-03-20,2003493.10,2373.47
2017-03-21,1990754.28,2344.02
2017-03-22,1990190.44,2348.45
2017-03-23,2001411.22,2345.96
2017-03-24,2002533.66,2343.98
2017-03-27,2001696.54,2341.59
2017-03-28,1997101.99,2358.57
2017-03-29,1995316.20,2361.13
2017-03-30,1991676.10,2368.06
2017-03-31,1987251.15,2362.72
2017-04-03,1982382.20,2358.84
2017-04-04,1975461.68,2360.16
2017-04-05,1968312.57,2352.95
2017-04-06,1959105.47,2357.49
2017-04-07,1948593.23,2355.54
2017-04-10,1954282.91,2357.16
2017-04-11,1958666.71,2353.78
2017-04-12,1964437.92,2344.93
2017-04-13,1949525.87,2328.95
2017-04-17,1966948.78,2349.01
2017-04-18,1970046.56,2342.19
2017-04-19,1959333.92,2338.17
2017-04-20,1964666.97,2355.84
2017-04-21,1954391.68,2348.69
2017-04-24,1989851.11,2374.15
2017-04-25,1995588.60,2388.61
2017-04-26,1994669.60,2387.45
2017-04-27,1992929.29,2388.77
2017-04-28,1977313.63,2384.20
2017-05-01,1981072.14,2388.33
2017-05-02,1994866.85,2391.17
2017-05-03,1996578.96,2388.13
2017-05-04,2010682.51,2389.52
2017-05-05,2022520.55,2399.29
2017-05-08,2018813.40,2399.38
2017-05-09,2014749.59,2396.92
2017-05-10,2023123.60,2399.63
2017-05-11,2014175.83,2394.44
2017-05-12,2036630.54,2390.90
2017-05-15,2040745.20,2402.32
2017-05-16,2085273.68,2400.67
2017-05-17,2079966.91,2357.03
2017-05-18,2087886.37,2365.72
2017-05-19,2106280.35,2381.73
2017-05-22,2137032.90,2394.02
2017-05-23,2129854.67,2398.42
2017-05-24,2139889.34,2404.39
2017-05-25,2149852.95,2415.07
2017-05-26,2152214.25,2415.82
2017-05-29,2152214.25,NULL
2017-05-30,2142594.57,2412.91
2017-05-31,2156680.90,2411.80
2017-06-01,2158065.06,2430.06
2017-06-02,2164217.25,2439.07
2017-06-05,2163624.98,2436.10
2017-06-06,2160753.44,2429.33
2017-06-07,2119828.32,2433.14
2017-06-08,2101512.48,2433.79
2017-06-09,2096249.45,2431.77
2017-06-12,2112092.59,2429.39
2017-06-13,2118042.85,2440.35
2017-06-14,2115097.49,2437.92
2017-06-15,2105918.63,2432.46
2017-06-16,2116186.16,2433.15
2017-06-19,2121834.95,2453.46
2017-06-20,2104459.73,2437.03
2017-06-21,2125608.00,2435.61
2017-06-22,2128974.87,2434.50
2017-06-23,2132161.22,2438.30
2017-06-26,2135332.29,2439.07
2017-06-27,2129775.83,2419.38
2017-06-28,2151531.72,2440.69
2017-06-29,2134998.59,2419.70
2017-06-30,2134030.62,2423.41
2017-07-03,2136056.25,2429.01
2017-07-04,2136056.25,NULL
2017-07-05,2132058.30,2432.54
2017-07-06,2076362.18,2409.75
2017-07-07,2084071.00,2425.18
2017-07-10,2084600.74,2427.43
2017-07-11,2069387.36,2425.53
2017-07-12,2094986.67,2443.25
2017-07-13,2101791.67,2447.83
2017-07-14,2106618.25,2459.27
2017-07-17,2110944.54,2459.14
2017-07-18,2108670.81,2460.61
2017-07-19,2120881.49,2473.83
2017-07-20,2128883.98,2473.45
2017-07-21,2136240.21,2472.54
2017-07-24,2117313.66,2469.91
2017-07-25,2118408.21,2477.13
2017-07-26,2150620.32,2477.83
2017-07-27,2162386.38,2475.42
2017-07-28,2154932.68,2472.10
2017-07-31,2160870.88,2470.30
2017-08-01,2167670.36,2476.35
2017-08-02,2169728.35,2477.57
2017-08-03,2169926.14,2472.16
2017-08-04,2177613.85,2476.83
2017-08-07,2182861.86,2480.91
2017-08-08,2165546.28,2474.92
2017-08-09,2173644.65,2474.02
2017-08-10,2138858.31,2438.21
2017-08-11,2127265.75,2441.32
2017-08-14,2160604.25,2465.84
2017-08-15,2152283.75,2464.61
2017-08-16,2155979.94,2468.11
2017-08-17,2127651.67,2430.01
2017-08-18,2125843.51,2425.55
2017-08-21,2134357.87,2428.37
2017-08-22,2147472.49,2452.51
2017-08-23,2138855.72,2444.04
2017-08-24,2129542.73,2438.97
2017-08-25,2137551.65,2443.05
2017-08-28,2136362.18,2444.24
2017-08-29,2128378.69,2446.30
2017-08-30,2145181.75,2457.59
2017-08-31,2157528.63,2471.65
2017-09-01,2153504.97,2476.55
2017-09-04,2153504.97,NULL
2017-09-05,2127103.58,2457.85
2017-09-06,2136290.36,2465.54
2017-09-07,2136466.61,2465.10
2017-09-08,2136509.13,2461.43
2017-09-11,2167934.99,2488.11
2017-09-12,2168477.59,2496.48
2017-09-13,2165095.19,2498.37
2017-09-14,2159636.03,2495.62
2017-09-15,2158305.61,2500.23
2017-09-18,2166037.74,2503.87
2017-09-19,2176859.89,2506.65
2017-09-20,2174412.85,2508.24
2017-09-21,2163448.91,2500.60
2017-09-22,2159027.61,2502.22
2017-09-25,2155396.16,2496.66
2017-09-26,2152184.60,2496.84
2017-09-27,2150497.99,2507.04
2017-09-28,2142525.62,2510.06
2017-09-29,2157612.36,2519.36
2017-10-02,2158323.27,2529.12
2017-10-03,2163650.22,2534.58
2017-10-04,2155606.93,2537.74
2017-10-05,2161522.09,2552.07
2017-10-06,2158330.65,2549.33
2017-10-09,2158615.30,2544.73
2017-10-10,2186849.82,2550.64
2017-10-11,2195580.07,2555.24
2017-10-12,2201886.78,2550.93
2017-10-13,2209458.96,2553.17
2017-10-16,2204835.32,2557.64
2017-10-17,2203056.67,2559.36
2017-10-18,2203598.27,2561.26
2017-10-19,2194752.38,2562.10
2017-10-20,2202266.68,2575.21
2017-10-23,2198138.75,2564.98
2017-10-24,2196774.15,2569.13
2017-10-25,2190988.96,2557.15
2017-10-26,2192212.01,2560.40
2017-10-27,2191725.12,2581.07
2017-10-30,2191238.49,2572.83
2017-10-31,2200969.36,2575.26
2017-11-01,2212255.01,2579.36
2017-11-02,2218136.97,2579.85
2017-11-03,2206015.97,2587.84
2017-11-06,2207065.05,2591.13
2017-11-07,2196157.94,2590.64
2017-11-08,2189861.39,2594.38
2017-11-09,2217815.80,2584.62
2017-11-10,2207377.15,2582.30
2017-11-13,2190948.50,2584.84
2017-11-14,2249335.82,2578.87
2017-11-15,2251297.89,2564.62
2017-11-16,2255746.61,2585.64
2017-11-17,2265314.26,2578.85
2017-11-20,2265309.54,2582.14
2017-11-21,2269670.02,2599.03
2017-11-22,2249140.38,2597.08
2017-11-23,2249140.38,NULL
2017-11-24,2259874.10,2602.42
2017-11-27,2254658.21,2601.42
2017-11-28,2273443.65,2627.04
2017-11-29,2359650.91,2626.07
2017-11-30,2371994.43,2647.58
2017-12-01,2372550.10,2642.22
2017-12-04,2375887.02,2639.44
2017-12-05,2408568.85,2629.57
2017-12-06,2416956.69,2629.27
2017-12-07,2440213.64,2636.98
2017-12-08,2450741.47,2651.50
2017-12-11,2452833.82,2659.99
2017-12-12,2460940.49,2664.11
2017-12-13,2460668.98,2662.85
2017-12-14,2453386.00,2652.01
2017-12-15,2457283.59,2675.81
2017-12-18,2504336.36,2690.16
2017-12-19,2498442.19,2681.47
2017-12-20,2487143.77,2679.25
2017-12-21,2506834.44,2684.57
2017-12-22,2512482.30,2683.34
2017-12-26,2511352.27,2680.50
2017-12-27,2599856.73,2682.62
2017-12-28,2609762.16,2687.54
2017-12-29,2605574.32,2673.61
2018-01-02,2627801.66,2695.81
2018-01-03,2625947.03,2713.06
2018-01-04,2645809.05,2723.99
2018-01-05,2669636.70,2743.15
2018-01-08,2674885.34,2747.71
2018-01-09,2672040.32,2751.29
2018-01-10,2640003.11,2748.23
2018-01-11,2630380.47,2767.56
2018-01-12,2658835.43,2786.24
2018-01-15,2658835.43,NULL
2018-01-16,2672358.47,2776.42
2018-01-17,2650785.96,2802.56
2018-01-18,2659090.06,2798.03
2018-01-19,2666066.90,2810.30
2018-01-22,2696910.22,2832.97
2018-01-23,2715392.91,2839.13
2018-01-24,2722059.32,2837.54
2018-01-25,2713690.82,2839.25
2018-01-26,2738660.52,2872.87
2018-01-29,2714107.09,2853.53
2018-01-30,2703434.02,2822.43
2018-01-31,2719984.08,2823.81
2018-02-01,2657471.58,2821.98
2018-02-02,2632103.24,2762.13
2018-02-05,2498931.58,2648.94
2018-02-06,2546290.27,2695.14
2018-02-07,2525075.72,2681.66
2018-02-08,2440986.32,2581.00
2018-02-09,2472023.46,2619.55
2018-02-12,2489092.85,2656.00
2018-02-13,2488166.88,2662.94
2018-02-14,2517224.06,2698.63
2018-02-15,2541571.83,2731.20
2018-02-16,2544413.10,2732.22
2018-02-19,2544413.10,NULL
2018-02-20,2525732.75,2716.26
2018-02-21,2500937.25,2701.33
2018-02-22,2506601.85,2703.96
2018-02-23,2552441.87,2747.30
2018-02-26,2577006.24,2779.60
2018-02-27,2536486.65,2744.28
2018-02-28,2547257.64,2713.83
2018-03-01,2511859.69,2677.67
2018-03-02,2521949.79,2691.25
2018-03-05,2550895.51,2720.94
2018-03-06,2564126.50,2728.12
2018-03-07,2481208.70,2726.80
2018-03-08,2497195.65,2738.97
2018-03-09,2525085.40,2786.57
2018-03-12,2525381.18,2783.02
2018-03-13,2496593.46,2765.31
2018-03-14,2498696.67,2749.48
2018-03-15,2495999.31,2747.33
2018-03-16,2498252.41,2752.01
2018-03-19,2550444.47,2712.92
2018-03-20,2543848.44,2716.94
2018-03-21,2539792.54,2711.93
2018-03-22,2466725.28,2643.69
2018-03-23,2436943.36,2588.26
2018-03-26,2495269.02,2658.55
2018-03-27,2454699.40,2612.62
2018-03-28,2462054.89,2605.00
2018-03-29,2488897.11,2640.87
2018-04-02,2442017.29,2581.88
2018-04-03,2460018.15,2614.45
2018-04-04,2492896.11,2644.69
2018-04-05,2521181.53,2662.84
2018-04-06,2495326.37,2604.47
2018-04-09,2506736.29,2613.16
2018-04-10,2548554.29,2656.87
2018-04-11,2535276.73,2642.19
2018-04-12,2554042.48,2663.99
2018-04-13,2546876.73,2656.30
2018-04-16,2560647.33,2677.84
2018-04-17,2569721.99,2706.39
2018-04-18,2562268.91,2708.64
2018-04-19,2537278.72,2693.13
2018-04-20,2513436.11,2670.14
2018-04-23,2519031.57,2670.29
2018-04-24,2494878.55,2634.56
2018-04-25,2481699.04,2639.40
2018-04-26,2507160.86,2666.94
2018-04-27,2500329.51,2669.91
2018-04-30,2492418.34,2648.05
2018-05-01,2484184.29,2654.80
2018-05-02,2478115.67,2635.67
2018-05-03,2475196.46,2629.73
2018-05-04,2494285.33,2663.42
2018-05-07,2508570.45,2672.63
2018-05-08,2498352.50,2671.92
2018-05-09,2523472.90,2697.79
2018-05-10,2534426.41,2723.07
2018-05-11,2526810.07,2727.72
2018-05-14,2517011.59,2730.13
2018-05-15,2545596.09,2711.45
2018-05-16,2535048.64,2722.46
2018-05-17,2528969.92,2720.13
2018-05-18,2513644.60,2712.97
2018-05-21,2526427.97,2733.01
2018-05-22,2539096.62,2724.44
2018-05-23,2523236.01,2733.29
2018-05-24,2508541.10,2727.76
2018-05-25,2498725.05,2721.33
2018-05-28,2498725.05,NULL
2018-05-29,2465606.06,2689.86
2018-05-30,2493953.60,2724.01
2018-05-31,2468915.90,2705.27
2018-06-01,2494312.17,2734.62
2018-06-04,2511073.65,2746.87
2018-06-05,2500431.05,2748.80
2018-06-06,2518250.33,2772.35
2018-06-07,2459536.85,2770.37
2018-06-08,2472425.68,2779.03
2018-06-11,2479022.02,2782.00
2018-06-12,2481971.57,2786.85
2018-06-13,2456750.08,2775.63
2018-06-14,2472636.85,2782.49
2018-06-15,2461642.84,2779.66
2018-06-18,2447228.58,2773.75
2018-06-19,2440743.92,2762.59
2018-06-20,2445595.29,2767.32
2018-06-21,2428169.48,2749.76
2018-06-22,2449020.37,2754.88
2018-06-25,2404907.07,2717.07
2018-06-26,2398379.65,2723.06
2018-06-27,2372269.36,2699.63
2018-06-28,2396692.70,2716.31
2018-06-29,2391900.25,2718.37
2018-07-02,2393234.46,2726.71
2018-07-03,2400149.89,2713.22
2018-07-04,2400149.89,NULL
2018-07-05,2434417.85,2736.61
2018-07-06,2456731.27,2759.82
2018-07-09,2464734.73,2784.17
2018-07-10,2466948.98,2793.84
2018-07-11,2425162.05,2774.02
2018-07-12,2437384.05,2798.29
2018-07-13,2429218.61,2801.31
2018-07-16,2436893.59,2798.43
2018-07-17,2435627.01,2809.55
2018-07-18,2436753.55,2815.62
2018-07-19,2410966.30,2804.49
2018-07-20,2422311.27,2801.83
2018-07-23,2428692.32,2806.98
2018-07-24,2441759.41,2820.40
2018-07-25,2456969.37,2846.07
2018-07-26,2448502.73,2837.44
2018-07-27,2452278.91,2818.82
2018-07-30,2487165.40,2802.60
2018-07-31,2477097.66,2816.29
2018-08-01,2471652.14,2813.36
2018-08-02,2449951.22,2827.22
2018-08-03,2475177.62,2840.35
2018-08-06,2475175.27,2850.40
2018-08-07,2388844.66,2858.45
2018-08-08,2383463.79,2857.70
2018-08-09,2378221.29,2853.58
2018-08-10,2347119.33,2833.28
2018-08-13,2327734.42,2821.93
2018-08-14,2317919.98,2839.96
2018-08-15,2291684.83,2818.37
2018-08-16,2309403.83,2840.69
2018-08-17,2314821.83,2850.13
2018-08-20,2330838.51,2857.05
2018-08-21,2337092.47,2862.96
2018-08-22,2346830.23,2861.82
2018-08-23,2328208.81,2856.98
2018-08-24,2335394.76,2874.69
2018-08-27,2360492.23,2896.74
2018-08-28,2348671.36,2897.52
2018-08-29,2355971.67,2914.04
2018-08-30,2302481.87,2901.13
2018-08-31,2377351.61,2901.52
2018-09-03,2377351.61,NULL
2018-09-04,2356919.14,2896.72
2018-09-05,2352149.66,2888.60
2018-09-06,2357118.23,2878.05
2018-09-07,2355099.36,2871.68
2018-09-10,2350629.30,2877.13
2018-09-11,2358337.89,2887.89
2018-09-12,2371919.98,2888.92
2018-09-13,2391466.96,2904.18
2018-09-14,2388474.43,2904.98
2018-09-17,2382752.35,2888.80
2018-09-18,2389518.05,2904.31
2018-09-19,2401512.02,2907.95
2018-09-20,2424310.27,2930.75
2018-09-21,2429708.54,2929.67
2018-09-24,2408547.52,2919.37
2018-09-25,2402080.88,2915.56
2018-09-26,2385389.73,2905.97
2018-09-27,2388343.60,2914.00
2018-09-28,2185035.77,2913.98
2018-10-01,2176016.04,2924.59
2018-10-02,2164975.24,2923.43
2018-10-03,2173098.46,2925.51
2018-10-04,2163942.48,2901.61
2018-10-05,2153822.04,2885.57
2018-10-08,2130840.09,2884.43
2018-10-09,2104857.28,2880.34
2018-10-10,2070263.38,2785.68
2018-10-11,2037702.87,2728.37
2018-10-12,2052766.25,2767.13
2018-10-15,2059588.24,2750.79
2018-10-16,2088498.35,2809.92
2018-10-17,2084951.97,2809.21
2018-10-18,2058734.33,2768.78
2018-10-19,2080721.19,2767.78
2018-10-22,2050850.56,2755.88
2018-10-23,2034958.79,2740.69
2018-10-24,2070390.45,2656.10
2018-10-25,2100962.73,2705.57
2018-10-26,2077244.80,2658.69
2018-10-29,2073914.74,2641.25
2018-10-30,2096909.39,2682.63
2018-10-31,1483752.12,2711.74
2018-11-01,1503133.64,2740.37
2018-11-02,1491704.49,2723.06
2018-11-05,1511019.43,2738.31
2018-11-06,1520327.31,2755.45
2018-11-07,1546213.70,2813.89
2018-11-08,1544082.02,2806.83
2018-11-09,1531558.43,2781.01
2018-11-12,1506092.14,2726.22
2018-11-13,1512509.57,2722.18
2018-11-14,1502911.27,2701.58
2018-11-15,1520599.54,2730.20
2018-11-16,1525838.44,2736.27
2018-11-19,1512597.27,2690.73
2018-11-20,1486593.44,2641.89
2018-11-21,1486645.61,2649.93
2018-11-22,1486645.61,NULL
2018-11-23,1479576.25,2632.56
2018-11-26,1499363.86,2673.45
2018-11-27,1510893.13,2682.17
2018-11-28,1538264.12,2743.79
2018-11-29,1529935.17,2737.80
2018-11-30,1540703.54,2760.17
2018-12-03,1557789.61,2790.37
2018-12-04,1504855.99,2700.06
2018-12-05,1504855.99,NULL
2018-12-06,1496282.11,2695.95
2018-12-07,1468959.99,2633.08
2018-12-10,1462405.29,2637.72
2018-12-11,1463797.87,2636.78
2018-12-12,1465309.31,2651.07
2018-12-13,1469751.91,2650.54
2018-12-14,1441824.26,2599.95
2018-12-17,1441985.11,2545.94
2018-12-18,1433511.70,2546.16
2018-12-19,1409324.95,2506.96
2018-12-20,1397427.10,2467.42
2018-12-21,1374015.33,2416.62
2018-12-24,1345588.97,2351.10
2018-12-26,1399985.79,2467.70
2018-12-27,1407627.57,2488.83
2018-12-28,1413778.78,2485.74
2018-12-31,1418889.41,2506.85
2019-01-02,1412467.27,2510.03
2019-01-03,1376736.19,2447.89
2019-01-04,1426957.78,2531.94
2019-01-07,1430854.97,2549.69
2019-01-08,1440637.45,2574.41
2019-01-09,1449866.98,2584.96
2019-01-10,1454498.72,2596.64
2019-01-11,1454637.62,2596.26
2019-01-14,1447832.57,2582.61
2019-01-15,1460541.08,2610.30
2019-01-16,1476211.83,2616.10
2019-01-17,1488466.89,2635.96
2019-01-18,1508708.00,2670.71
2019-01-21,1508708.00,NULL
2019-01-22,1487018.42,2632.90
2019-01-23,1491063.67,2638.70
2019-01-24,1493380.53,2642.33
2019-01-25,1502855.22,2664.76
2019-01-28,1501394.98,2643.85
2019-01-29,1500529.05,2640.00
2019-01-30,1525719.95,2681.05
2019-01-31,1422397.99,2704.10
2019-02-01,1424083.45,2706.53
2019-02-04,1429605.51,2724.87
2019-02-05,1441220.77,2737.70
2019-02-06,1434021.61,2731.61
2019-02-07,1418032.17,2706.05
2019-02-08,1420384.32,2707.88
2019-02-11,1421425.91,2709.80
2019-02-12,1437112.65,2744.73
2019-02-13,1438620.30,2753.03
2019-02-14,1434481.18,2745.73
